Polotskoe;457625
Polovinka;457016
Popovo;456420,456682
Potanino;456652
Primorskiy;457416
Pustozerovo;456401
Put Oktyabrya;457621
Redutovo;457226
Rodniki;457121
Romanovka;456928
Roschino;456513
Roza;456543
Roza 1;456544
Rozhdestvenka;457011
Rudnichnoe;456931
Russkaya Techa;456690
Rymnikskiy;457333
Sadovyy;456506
Sakkulovo;456503
Sarafanovo;456419
Sargazy;456531
Sary;456701
Satka;456910
Satka 2;456912
Satka 3;456913
Satka 4;456914
Satka 5;456915
Satka 8;456918
Scherbakovka;456844
Selezyan;456564
Serpievka;456105
Severnyy;456504,456860,457642
Shaburovo;456856
Shahmatovo;456403
Shantarino;457137
Shelomentsevo;456563
Shemaha;456991
Shershni;454902
Shishminka;457162
Shumovo;456680
Silach;456810
Sim;456020
Sim 1;456021
Simskaya-Stantsiya;456022
Siniy Bor;457007
Sittseva;456982
Skalistyy;457124
Skaz;456990
Slyudorudnik;456864
Smelovskiy;457693
Smolino-Stantsiya;456538
Smorodinka;456386
Snezhinsk;456770
Snezhinsk 1;456771
Snezhinsk 2;456772
Snezhinsk 3;456773
Snezhinsk 4;456774
Snezhinsk 5;456775
Snezhinsk 6;456776
Snezhnyy;457384
Solnechnyy;456516
Sosnovka;454930
Spasskiy;457695
Starokamyshinsk;456654
Stepnoe;457029,457692
Subutak-Stantsiya;457430
Sugoyak;456695
Suhaya Atya;456003
Suhorechenskiy;457385
Suhtelinskiy;457683
Suleya;456920
Suleya 2;456922
Sultanovo;456722
Surmenevskiy;457679
Svetloe;457230
Svetlyy;457036
Svobodnyy;457181
Syrostan;456382
Syrtinskiy;457615
Tarasovka;457240
Tarutino;457233
Tashkinova;456992
Tatarskaya Karabolka;456734
Tavrankul;456683
Tayginka;456862
Techenskiy;456508
Terenkul;457179,456687
Timino;456858
Timiryazevskiy;456404
Tochilnyy;456004
Toguzak;457123
Tolsty;457213
Tominskiy;456537
Travniki;456402
Trehgornyy;456080
Trehgornyy 1;456081
Trehgornyy 2;456082
Troitsk;457100
Troitsk 1;457101
Troitsk 11;457111
Troitsk 13;457113
Troitsk 2;457102
Troitsk 3;457103
Troitsk 5;457105
Troitsk 6;457106
Troitsk 9;457109
Troitsk-Pos;457118
Trubnyy;456525
Tselinnyy;457122
Tsentralnyy;457381
Tsvillinga;457229
Tuktubaevo;456536
Tundush;456293
Turgoyak;456390
Tyubelyas;456055
Tyubuk;456840
Tyulyuk;456102
Ufps Chelyabinskoy Oblasti;454700
Uglitskiy;457237
Uk;456001
Unkurda;456985
Ural;457614
Urlyadinskiy;457676
Urukul;456735
Usoltsevo;456694
Ust-Bagaryak;456700
Ust-Karabolka;456853
Ust-Katav;456040
Ust-Katav 1;456041
Ust-Katav 2;456042
Ust-Katav 3;456043
Ust-Katav 4;456044
Ust-Katav Pochtamt Uch. Tary;456049
Ust-Katav-Op;456065
Ust-Kuryshka;456002
Ustinovo;456387
Uvelskiy;457000
Uvelskiy 1;457001
Uvelskiy-Pos;457018
Uvildy;456867,456890
Uysko-Chebarkulskaya;457175
Uyskoe;456470
Uyskoe-Pos;456488
Vaganovo;457154
Vahrushevo;456657
Vandyshevka;456484
Varlamovo;456407
Varna;457200
Varna 2;457202
Varna-Pos;457218
Varshavka;457372
Velikopetrovka;457382
Verh-Katav;456104
Verhnekizilskoe;457417
Verhneuralsk;457670
Verhneuralsk 1;457671
Verhneuralsk 2;457672
Verhneuralsk-Pos;457688
Verhniy Aysk;456925
Verhniy Ufaley;456800
Verhniy Ufaley 1;456801
Verhniy Ufaley 2;456802
Verhniy Ufaley 3;456803
Verhniy Ufaley 4;456804
Verhniy Ufaley 5;456805
Verhniy Ufaley-Pos;456818
Verhnyaya Kabanka;457037
Verhnyaya Sanarka;457035
Veselovka;456291
Vishnevogorsk;456825
Vishnevogorsk 1;456826
Vodopoyka;457008
Voronino;456474
Voskresenskoe;456841
Vozdvizhenka;456843
Voznesenka;456956,456505
Vyazovaya;456060
Vydrino;456473
Yangelskiy;457421
Yaratkulova;456896
Yasnye Polyany;457145
Yuryuzan;456120
Yuryuzan 1;456121
Yuryuzan 2;456122
Yushkovo;456852
Yuzhno-Stepnoy;457371
Yuzhnouralsk;457040
Yuzhnouralsk 1;457041
Yuzhnouralsk 2;457042
Yuzhnouralsk 3;457043
Yuzhnouralsk 4;457044
Yuzhnyy;457653
Zapasnoe;457376
Zauralskiy;456591
Zheleznodorozhnyy;456656
Zheltinskiy;457415
Zhukatau;456930
Zingeyskiy;457623
Zlatoust;456200
Zlatoust 11;456211
Zlatoust 16;456216
Zlatoust 17;456217
Zlatoust 18;456218
Zlatoust 19;456219
Zlatoust 21;456221
Zlatoust 27;456227
Zlatoust 28;456228
Zlatoust 3;456203
Zlatoust 34;456234
Zlatoust 38;456238
Zlatoust 4;456204
Zlatoust 5;456205
Zlatoust 6;456206
Zlatoust 7;456207
Zlatoust 8;456208
Zlatoust 9;456209
Zlokazovo;456955
Znamenka;456842
Zvyagino;456406
Abagaytuy;674661
Ablatuyskiy Bor;674062
Adrianovka;673333
Aga;687450
Aginskoe;687000
Aksenovo-Zilovskoe;673497
Aksha;674230
Akuray;674623
Albituy;673054
Aleksandrovka;672540
Aleksandrovskiy Zavod;674640
Aleur;673482
Alhanay;687211
Aliya;673545
Altan;674255
Amazar;673775
Ara-Ilya;687213
Arbagar;673377
Areda;673486
Arenda;674534
Arey;674073
Argunsk;674382
Arhangelskoe;673050
Arta;674061
Atamanovka;672530
Bada;673250
Bagulnyy;673475
Baley;673450
Baley 1;673451
Baley 3;673453
Baley 4;673454
Balyaga;673020
Balyaga 1;673021
Balzino;687212
Balzoy;674060
Batakan;673642
Baygul;673487
Bayhor;673051
Beklemishevo;672516
Berezovo;673422
Bezrechnaya;674517
Biliktuy;674627
Bilituy;674658
Bilyutuy;674254
Bishigino;673411
Bochkarevo;673440
Bogdanovka;674687
Bohto;674642
Bolotovo;673510
Bolshaya Rechka;673053
Bolshaya Tura;673320
Bolshevik;674482
Bolshie Boty;673555
Bolshoy Tontoy;673623
Bolshoy Zerentuy;674392
Borzhigantay;687434
Borzya;674600
Borzya 1;674601
Borzya 2;674602
Borzya 3;674603
Brusilovka;674688
Buhta;673491
Bukachacha;673492
Bulduruy-Pervyy;674384
Bulum;674551
Bura;674344
Burgen;672515
Burukan;673641
Burulyatuy;674535
Bushuley;673496
Butuntay;674632
Buylesan;674494
Byrka;674330,674515
Bytev;674235
Chaldonka;673771
Chara;674150
Chashino-Ildikan;674366
Cheremhovo;673075,674082
Chernyshevsk;673460
Chernyshevsk 1;673461
Chernyshevsk 2;673462
Chikichey;673544
Chindagatay;674647
Chindaley;687216
Chindant-Pervyy;674490
Chindant-Vtoroy;674616
Chingiltuy;674349
Chiron;673383
Chita;672999,672000
Chita 1;672001
Chita 10;672010
Chita 12;672012
Chita 14;672014
Chita 15;672015
Chita 16;672016
Chita 18;672018
Chita 2;672002
Chita 20;672020
Chita 21;672021
Chita 22;672022
Chita 23;672023
Chita 24;672024
Chita 25;672025
Chita 26;672026
Chita 27;672027
Chita 29;672029
Chita 3;672003
Chita 30;672030
Chita 32;672032
Chita 37;672037
Chita 38;672038
Chita 39;672039
Chita 40;672040
Chita 42;672042
Chita 43;672043
Chita 45;672045
Chita 49;672049
Chita 5;672005
Chita 51;672051
Chita 6;672006
Chita 7;672007
Chita Ems Sts;672880
Chita Msts;672960
Chita Msts-1;672961
Chuprovo;674345
Darasun;673310
Darasun 1;673311
Dauriya;674660
Davenda;673742
Deshulan;674075
Dolgokycha;674536
Domna;672521
Dono;674355
Doroninskoe;674063
Dosatuy;674313
Drovyanaya;674054
Duldurga;687200
Dunaevo;673525
Duroy;674319
Edinenie;674532
Elizavetino;672541
Firsovo;673552
Gavan;674262
Gazimurskiy Zavod;673630
Glinka;673235
Glinyanka;673621
Gorbunovka;674383
Goreka;674065
Gorekatsan;674064
Gornyy;672900
Gornyy 1;672901
Gornyy Zerentuy;674364
Gulya;673850
Gyrshelun;673212
Hada-Bulak;674518,674614
Hadakta;674081
Hapcheranga;674266
Hara-Shibir;687432
Haragun;673230
Haranor;674657
Harauz;673025
Hilok;673200
Hilok 1;673201
Hohotuy;673045
Holbon;673376
Holuy-Baza;674485
Hushenga;673220
Ikabya;674156
Ilim;673424
Ilya;687219
Ingoda;672522
Ishaga;674381
Itaka;673754
Ivanovka;674391
Kadahta;673315
Kadaya;674350
Kaktolga;673646
Kalanguy;674553
Kalga;674340
Kalinino;673413
Kaptsegaytuy;674686
Karymskoe;673300
Karymskoe 2;673302
Kataevo;673016
Katangar;673018
Kaydalovo;673332
Kaylastuy;674683
Kazakovskiy Promysel;673443
Kazanovo;673381
Klichka;674320
Klyuchevskiy;673741
Kokuy;673530
Komsomolskoe;673485
Konduy;674622
Kopun;673620
Korotkovo;673072
Kovyli;674680
Kozlovo;674347
Krasnaya Imalka;674495
Krasnaya Rechka;674055
Krasnokamensk;674670
Krasnokamensk 3;674673
Krasnokamensk 4;674674
Krasnokamensk 6;674676
Krasnokamensk 7;674677
Krasnoyarovo;674644
Krasnyy Chikoy;673060
Krasnyy Velikan;674666
Ksenevka;673750
Kuanda;674170
Kubuhay;674471
Kuli;673041
Kulusutay;674492
Kurlych;673471
Kurort Darasun;673314
Kurort Kuka;672525
Kurort Olentuy;673331
Kurulga;674234
Kurunzulay;674625
Kuytun;674690
Kuznetsovo;674643
Kyker;674120
Kyra;674250
Leninskiy;672545,674074
Lesnaya-Stantsiya;672527
Lesnoy Gorodok;672524
Linevo Ozero;673211
Lomy;673551
Lozhnikovo;673448
Lyubov;674261
Makkaveevo;672535
Maleta;673014
Maloarhangelsk;673071
Mangut;674263
Mankechur;674634
Mankovo;674631
Margutsek;674693
Matusovo;673432
Menza;673078
Mihaylo-Pavlovsk;674268
Mihaylovka;674363
Milgidun;673490
Mirnaya;674516
Mogocha;673730
Mogocha 1;673731
Mogocha 2;673732
Mogoytuy;687420,674243
Mogzon;673240
Moklakan;673830
Molodezhnyy;674321
Molodovsk;673550
Mordoy;674267
Mulino;674646
Nagornyy;673416
Narasun;674233
Naryn-Talacha;673336
Nelyaty;674160
Nerchinsk;673400
Nerchinsk 2;673402
Nerchinsk 4;673403
Nerchinskiy Zavod;674370
Nikolaevka;674637
Nikolaevskoe;674070
Nizhnee Giryunino;673449
Nizhnie Klyuchi;673414
Nizhniy Ildikan;673445
Nizhniy Kalgukan;674342
Nizhniy Kokuy;673431
Nizhniy Stan;674123
Nizhniy Tsasuchey;674480
Nizhnyaya Shahtama;673612
Nomokonovo;673364
Novaya Chara;674159
Novaya Kuka;672526
Novaya Zarya;674491
Novodoroninsk;673326
Novoilinsk;673488
Novokruchininskiy;672570
Novokruchininskiy 2;672572
Novokruchininskiy 3;672573
Novokurgatay;674245
Novoorlovsk;687520
Novopavlovka;673030
Novotsuruhaytuy;674333
Novyy Akatuy;674638
Novyy Durulguy;674484
Novyy Olov;673483
Oktyabrskiy;674684
Oldonda;674629
Olekan;673425
Olenguy;672544
Olinsk;673426
Olochi;674380
Olovyannaya;674500
Olovyannaya 1;674501
Olovyannaya 4;674504
Onon-Borzya;674636
Ononskoe;673384
Orlovskiy;687510
Oroy;674242
Perednyaya Byrka;674624
Pervomayskiy;673390
Peshkovo;673412
Peski;673015
Petrovsk-Zabaykalskiy;673000
Petrovsk-Zabaykalskiy 2;673002
Petrovsk-Zabaykalskiy 4;673004
Petrovsk-Zabaykalskiy 5;673005
Petrovsk-Zabaykalskiy 8;673008
Petrovsk-Zabaykalskiy 9;673009
Podoynitsyno;673446
Pogadaevo;674316
Pogranichnyy;674332
Priargunsk;674310
Priiskovyy;673410
Rudnik Abagaytuy;674662
Sarannaya;673447
Sbega;673740
Selinda;674312
Semiozernyy;673765
Shara;674645
Sharancha;674648
Shebartuy-Vtoroy;674072
Shelopugino;673610
Sherlovaya;674611
Sherlovaya Gora;674607
Sherlovaya Gora 1;674608
Shilka;673370
Shilkinskiy Zavod;673560
Shimbilik;673074
Shirokaya;673634
Shishkino;672514
Shiviya;674359,673622
Shonoktuy;674615
Smolenka;672512
Sohondo;672550
Soktuy-Milozan;674689
Solonechnyy;673635
Solovevsk;674617
Sredneargunsk;674698
Srednyaya Borzya;674357
Srednyaya Olekma;673840
Sretensk;673500
Sretensk 4;673504
Starolonchakovo;673561
Starotsuruhaytuy;674335
Staryy Olov;673484
Step;674511
Stepnoy;674668
Tanga;674071
Taptanay;687214
Taptugary;673767
Tarbagatay;673040
Tataurovo;674053
Tayna;673633
Tohtor;674240
Tokchin;687217
Tolbaga;673035
Trubachevo;673645
Tsagan-Oluy;674621
Tselinnyy;674697
Tsugol;687436
Tungokochen;674110
Tupik;673820
Turga;674554
Tut-Haltuy;674483
Tyrgetuy;673327
Ubur-Tohtor;674241
Udokan;674153
Ufps Chitinskoy Oblasti;672700
Ukurey;673470
Ulacha;674232
Ulan;674331
Ulan-Tsatsyk;674550
Ulety;674050
Ulhun-Partiya;674260
Ulyatuy;674533
Unda;673441
Undino-Posele;673433
Ureysk;674221
Urguchan;673442
Urluk;673055
Urovskie Klyuchi;674373
Urulga;673335
Urulyunguy;674314
Uryum;673478
Ushmun;673640
Ust-Borzya;674475
Ust-Ilya;674244
Ust-Karsk;673562
Ust-Narinzor;673542
Ust-Ozernaya;674613
Ust-Tasurkay;674315
Ust-Telenguy;673365
Usugli;674130
Utan;673481
Uzon;687215
Vasilevskiy Hutor;674635
Verh-Chita;672513
Verh-Usugli;674100
Verhnie Kularki;673563
Verhniy Sharanay;674531
Verhniy Shergoldzhin;673052
Verhniy Tsasuchey;674470
Verhniy Ulhun;674265
Verhnyaya Kuenga;673526
Vershino-Darasunskiy;674125
Vershino-Shahtaminskiy;673613
Yablonovo;672560
Yamkun;673632
Yasnogorsk;674520
Yavlenka;674362
Yubileynyy;674695
Zabaykalsk;674650
Zabaykalsk 1;674651
Zaharovo;673073
Zakulta;673222
Zarechnyy;673421
Zasopka;672520
Zhidka;673444
Zhimbira;673325
Zhindo-Pervoe;673056
Zhiphegen;673225
Zhireken;673498
Znamenka;673423
Zolotorechensk;674549
Zorgol;674325
Zutkuley;687218
Zyulzya;673427
Enurmino;689320
Inchoun;689313
Lavrentiya;689300
Lorino;689315
Neshkan;689330
Uelen;689310
Abyzovo;429210
Achakasy;429341
Ahmatovo;429816
Akchikasy;429049
Akramovo;429532
Aksarino;429567
Akulevo;429511
Alatyr;429820
Alatyr 2;429822
Alatyr 4;429824
Alatyr 6;429826
Alatyr 7;429827
Alatyr 8;429828
Albahtino;429625
Albus-Syurbeevo;429144
Aldiarovo;429293
Aleksandrovka;429152
Algazino;429219
Alikovo;429250
Almanchikovo;429368
Almanchino;429627
Altyshevo;429850
Altyshevo 1;429851
Anastasovo;429026
Anatkasy;429547
Andreevka;429715
Andreevo-Bazary;429435
Antipinka;429025
Anyutino;429805
Arabosi;429403
Artemenkino;429201
Asanovo;429150
Ashva;429306
Astakasy;429581
Atlashevo;429509
Atnary;429055
Atrat;429841
Aybechi;429710
Azim-Sirma;429214
Bahtigildino;429365
Balabash-Baishevo;429366
Batyrevo;429350
Baygildino;429308
Baygulovo;429434
Berezovka;429708
Bichurga-Baishevo;429175
Bichurino;429561
Bogatyrevo;429922
Bolshaya Shatma;429635
Bolshaya Tayaba;429385
Bolshaya Vyla;429242
Bolshie Abakasy;429712
Bolshie Algashi;429135
Bolshie Atmeni;429244
Bolshie Chaki;429410
Bolshie Yalchiki;429386
Bolshie Yaushi;429203
Bolshoe Chemenevo;429363
Bolshoe Churashevo;429067
Bolshoe Karachkino;429546
Bolshoe Shigaevo;429585
Bolshoe Yanikovo;429412
Bolshoy Sundyr;429544,429082
Buguyan;429709
Buinsk;429720
Buldeevo;429906
Burtasy;429230
Chadukasy;429623
Chagasi;429305
Chebakovo;429077
Cheboksary;428000
Cheboksary 1;428001
Cheboksary 10;428010
Cheboksary 11;428011
Cheboksary 12;428012
Cheboksary 13;428013
Cheboksary 14;428014
Cheboksary 15;428015
Cheboksary 17;428017
Cheboksary 18;428018
Cheboksary 19;428019
Cheboksary 2;428002
Cheboksary 20;428020
Cheboksary 22;428022
Cheboksary 23;428023
Cheboksary 24;428024
Cheboksary 25;428025
Cheboksary 27;428027
Cheboksary 28;428028
Cheboksary 29;428029
Cheboksary 3;428003
Cheboksary 31;428031
Cheboksary 32;428032
Cheboksary 34;428034
Cheboksary 35;428035
Cheboksary 36;428036
Cheboksary 37;428037
Cheboksary 38;428038
Cheboksary 4;428004
Cheboksary 5;428005
Cheboksary 6;428006
Cheboksary 8;428008
Cheboksary 9;428009
Cheboksary Pochtamt Uch. Tary;428899
Chelkasy;429415
Chepkas-Nikolskoe;429173
Chichkany;429155
Chirichkasy;429912
Chirish-Shinery;429213
Chirsh-Hirlepy;429215
Chubaevo;429406
Churachiki;429914
Chuteevo;429298
Chuvarlei;429810
Chuvashskaya Sorma;429261
Chuvashskie Timyashi;429707
Dolgaya Polyana;429032
Dolgiy Ostrov;429372
Efremkasy;429259
Egorkino;429107
Elbarusovo;429565
Emetkino;429438
Ermoshkino;429217
Ershiposi;429209
Gart;429033
Hirposi;429235
Hochashevo;429069
Hodary;429105
Hormaly;429706
Hozankino;429046
Hyrkasy;429526
Ibresi;429700
Ibresi 1;429701
Ichiksy;429817
Igorvary;429915
Ikkovo;429507
Ilina Gora;429081
Imenevo;429624
Indyrchi;429295
Isakovo;429631
Ishaki;429521
Ishlei;429520
Ishmurzino-Surinsk;429392
Ivankovo-Lenino;429803
Izbahtino;429390
Kabanovo;429113
Kalaykasy;429541
Kalinino;429212
Kanash;429330
Kanash 2;429332
Kanash 3;429333
Kanash 4;429334
Kanash 5;429335
Kanash 6;429336
Kanash 7;429337
Kanash Pochtamt Uch. Tary;429340
Karabashi;429566
Karabay-Shemursha;429181
Karachevo;429433
Karaevo;429628
Karakly;429321
Karamyshevo;429446
Karmaly;429299
Kildyushevo;429396
Kirya;429830
Koltsovka;429208
Komsomolskoe;429140
Konar;429907
Korak-Churachiki;429524
Koshnoruy;429315
Kovali;429405
Kozhar-Yandoba;429234
Kozlovka;429430,429028
Kozlovka 1;429431
Krasnoarmeyskoe;429620
Krasnye Chetai;429040
Krasnyy Oktyabr;429101
Kudeiha;429030
Kudesnery;429404
Kugeevo;429564
Kugesi;429500
Kukshumy;429080
Kulgeshi;429414
Kurochkino;429436
Kuvakino;429812
Kzyl-Chishma;429355
Lageri;429512
Lasch-Tayaba;429394
Lipovka;429721
Malaya Tayaba;429387
Maloe Buyanovo;429174
Maloe Karachkino;429072
Maloe Tugaevo;429311
Maloe Yangorchino;429903
Malye Bikshihi;429320
Malye Karmaly;429722
Malye Kibechi;429307
Malye Tuvany;429258
Malye Yaushi;429202
Mariinskiy Posad;429570
Mariinskiy Posad 2;429572
Mariinskiy Posad 3;429573
Martynkino;429262
Medikasy;429917
Mezhdureche;429814
Mihaylovka;429920
Mirenki;429811
Mishukovo;429023
Mochey;429043
Morgaushi;429530
Moskakasy;429540
Mozharki;429296
Musirmy;429421
Myslets;429100
Napolnoe;429035
Napolnye Kotyaki;429345
Nikolaevskoe;429076
Nikulino;429027
Nizharovo;429280
Nizhnee Timercheevo;429145
Nizhnie Abakasy;429713
Nizhnie Mochary;429065
Nizhnyaya Kumashka;429102
Norvash-Shigali;429361
Novocheboksarsk;429950
Novocheboksarsk 1;429951
Novocheboksarsk 10;429960
Novocheboksarsk 2;429952
Novocheboksarsk 4;429954
Novocheboksarsk 5;429955
Novocheboksarsk 6;429956
Novocheboksarsk 8;429958
Novocheboksarsk 9;429959
Novocheboksarsk Udops;429965
Novochelny-Syurbeevo;429148
Novoe Ahperdino;429353
Novoe Baybatyrevo;429384
Novoe Buyanovo;429289
Novoe Churashevo;429705
Novoe Uryumovo;429325
Novye Aybesi;429808
Novye Chukaly;429186
Novye Lapsary;428903
Novye Muraty;429146
Novye Shaltyamy;429324
Novye Shimkusy;429388
Odarkino;429536
Oktyabrskoe;429560
Opytnyy;429911
Oraushi;429207
Orbashi;429240
Orinino;429555
Ornary;429411
Oslaba;429216
Oykas-Aslamasy;429066
Pandikovo;429044
Persirlany;429064
Pervoe Churashevo;429562
Pervoe Stepanovo;429921
Pervomayskiy;429806
Pervomayskoe;429364
Pikshiki;429622
Pinery;429110
Piterkino;429052
Pitishevo;429045
Pochinok-Bybyt;429143
Polevoy Sundyr;429149
Polevye Bikshiki;429371
Polevye Pinery;429395
Poretskoe;429020
Povarkasy;429909
Raskildino;429241
Rechnoy;429112
Russkaya Sorma;429254
Russkie Algashi;429136
Ryndino;429022
Sabanchino;429383
Salanchik;429111
Semenovskoe;429024
Sespel;429312
Shakulovo;429323
Shatmaposi;429533
Shatrakasy;429542
Shaymurzino;429367
Shemalakovo;429393
Shemursha;429170
Sherauty;429147
Shibylgi;429314
Shigali;429402
Shihazany;429310
Shimkusy;429294
Shivbosi;429629
Shorkasy;429316
Shorkistry;429407
Shorshely;429584
Shtanashi;429048
Shulgino;429582
Shumerlya;429120
Shumerlya 2;429122
Shumerlya 3;429123
Shumerlya 4;429124
Shumerlya 5;429125
Shumerlya 7;429127
Shumerlya Pochtamt Uch. Tary;429130
Shumshevashi;429051,429243
Shygyrdan;429360
Siyava;429031
Soldybaevo;429445
Solovevskiy;429804
Sosnovka;428902
Sotnikovo;429588
Sovetskoe;429068
Soygino;429809
Srednie Kibechi;429302
Srednie Tatmyshi;429342
Staroe Kotyakovo;429359
Starye Atai;429047
Starye Aybesi;429807
Starye Chukaly;429185
Starye Tingeshi;429085
Starye Toysi;429358
Starye Urmary;429409
Stemasy;429802
Streletskaya;429075
Suguty;429356
Surskiy Maydan;429815
Sutchevo;429587
Syatrakasy;429506
Syavalkasy;429218
Sybaykasy;429543
Syresi;429029
Syurbey-Tokaevo;429151
Tarhany;429362
Tatarskie Suguty;429357
Taushkasy;429910
Tautovo;429260
Tegeshevo;429408
Teneevo;429257
Toburdanovo;429322
Toganashevo;429442
Toraevo;429550
Torhany;429103
Toysi;429354
Toysi-Parazusi;429704
Trehbaltaevo;429182
Trenkino;429545
Tsivilsk;429900
Tsivilsk 1;429901
Turmyshi;429281
Tuvany;429104
Tuvsi;429905
Tuzi-Syarmus;429205
Tyumerevo;429297
Tyurlema;429440
Ubeevo;429626
Ufps Chuvashskoy Respubliki;428700
Uhmany;429301
Urmaevo;429153
Urmary;429400
Vasilkasy;429525
Vaskino;429535
Verhnie Achaki;429079
Verhnie Karachury;429255
Voshod;429801
Votlany;429253
Voznesenskoe;429413
Vtorye Vurmankasy;429904
Vurmankas-Turunovo;429522
Vurmankasy;429211
Vurnary;429220
Vurnary 1;429221
Vurnary 4;429224
Vurumsyut;429925
Vutabosi;429304
Yadrin;429060
Yadrin 1;429061
Yadrino;429070
Yalchiki;429380
Yalchiki 1;429381
Yamanaki;429630
Yamashevo;429313
Yandoba;429256
Yangildino;429441
Yanglichi;429346
Yangorchino;429206
Yanishevo;429204
Yanshihovo-Norvashi;429282
Yantikovo;429290,429391
Yanymovo;429078
Yanyshi;429523
Yarabaykasy;429537
Yargunkino;429245
Yaroslavka;429552
Yatmankino;429538
Yavlei;429813
Yumanay;429106
Yunga;429551
Yuskasy;429534
Yuvanovo;429071
Zadnie Yandoushi;429303
Zasure;429073
Achisu;368509
Adanak;368539
Adil-Yangiyurt;368063
Adilotar;368038
Adzhidada;368083
Agvali;368900
Ahalchi;368264
Ahar;368169
Ahty;368730
Ahty 1;368731
Aknada;368110
Aksay;368031
Akusha;368280
Aladash;368191
Alak;368974
Aleksandriyskaya;368813
Aleksandronevskoe;368873
Alhadzhakent;368555
Alkadar;368772
Almak;368150
Almalo;368086
Ameterkmahi;368289
Amishta;368268
Amuh;368384
Anchik;368995
Andi;368983
Andyh;368432
Ansalta;368981
Antsuh;368427
Apshi;368204
Arablinskoe;368613
Arakani;368943
Arani;368273
Archib;368457
Argvani;368921
Arkit;368662
Artluh;368151
Ashaga-Arhit;368685
Ashaga-Stal;368775
Ashaga-Stal-Kazmalyar;368776
Ashaga-Yarak;368683
Ashar;368187
Ashilta;368947
Ashty;368577
Assab;368440
Atlanaul;368216
Avadan;368759
Averyanovka;368814
Ayalakab;368313
Aymaki;368257
Aymaumahi;368519
Babayurt;368060
Balahani;368945
Balhar;368287
Bammatyurt;368041
Bashlykent;368559
Batashyurt;368030
Batayurt;368043
Batlaich;368270
Batsada;368357
Bavtugay;368101
Bayramaul;368026
Belidzhi;368615
Berikey;368625
Bezhta;368410
Bogatyrevka;367910
Bolshaya Areshevka;368807
Bolshebredihinskiy;368811
Bolshezadoevskoe;368817
Bondarenovskoe;368801
Botlih;368970
Botlih 1;368971
Bryansk;368824
Bugda-Tepe;368192
Buglen;368210
Buhty;368355
Burdeki;368516
Burgimakmahi;368291
Burtunay;368146
But-Kazmalyar;368799
Buynaksk;368220
Buynaksk 1;368221
Buynaksk 2;368222
Chagarotar;368047
Chanko;368979
Chankurbe;368217
Charoda;368461
Chernyaevka;368812
Chervlennye Buruny;368853
Chinar;368622
Chirag;368383
Chirkata;368933
Chirkey;368219
Choh;368350
Chontaul;368111
Chulat;368664
Dagestanskie Ogni;368670
Darkush-Kazmalyar;368769
Darvag;368667
Degva;368520
Derbent;368600
Derbent 1;368601
Derbent 2;368602
Derbent 4;368604
Derbent 6;368606
Derbent 7;368607
Derbent 8;368608
Dibgashi;368581
Druzhba;368565
Duakar;368576
Dubki;368117
Dubrimahi;368295
Durgeli;368534
Dusrah;368456
Dylym;368140
Dylym 1;368141
Dyubek;368641
Dzerzhinskoe;368027
Dzhaba;368736
Dzhanga;368549
Dzhavgat;368596
Dzhinyh;368708
Dzhuldzhag;368655
Ebdalaya;368315
Echeda;368907
Eminhyur;368767
Endirey;368040
Erpeli;368207
Ersi;368666
Filya;368786
Gadiri;368911
Gagatli;368984
Gamiyah;368163
Gapshima;368283
Gaptsah;368785
Gedzhuh;368624
Gelhen;368188
Gelli;368536
Gemetyube;368073
Gerel;368425
Gereyhanovskoe;368778
Gerga;368557
Gergebil;368250
Germenchik;368075
Gertma;368148
Gigatl;368910
Gilib;368459
Gilyar;368782
Gimry;368951
Ginta;368286
Goa;368389
Gochada;368452
Gochob;368454
Godoberi;368975
Gogaz;368745
Golotl;368433
Gonoda;368347
Gotsatl-Bolshoy;368262
Gubden;368546
Gumi;368654
Guni;368144
Gunib;368340
Gurbuki;368547
Gyuhryag;368668
Hadiyal;368423
Hadzhalmahi;368326
Hahita;368329
Halimbekaul;368215
Hamamatyurt;368064
Hamavyurt;368016
Hanag;368656
Harag;368657
Harahi;368265
Harbuk;368579
Hasavyurt;368000
Hasavyurt 1;368001
Hasavyurt 2;368002
Hasavyurt 3;368003
Hasavyurt 4;368004
Hasavyurt 5;368005
Hasavyurt 6;368006
Hasavyurt 7;368007
Hasavyurt 8;368008
Hasavyurt 9;368009
Hasharhota;368418
Hazar;368612
Hebda;368430
Heleturi;368989
Heli;368658
Hindah;368267
Hiv;368680
Hlyut;368711
Hnov;368744
Hodzha-Kazmalyar;368794
Hosreh;368394
Hotoch;368353
Hryug;368741
Hubar;368145
Huchni;368650
Hulisma;368366
Huna;368363
Hunzah;368260
Hurik;368659
Hushtada;368904
Hvartikuni;368258
Ibragimotar;368428
Igali;368934
Ihrek;368705
Ikra;368182
Im. Karla Marksa;368810
Im. Michurina;368614
Inchha;368156
Irganay;368942
Irib;368458
Izberbash;368500
Izberbash 1;368501
Izberbash 2;368502
Kabir;368183
Kabir-Kazmalyar;368797
Kadar;368203
Kah;368271
Kahib;368435
Kaka;368737
Kaka-Shura;368533
Kaladzhuh;368758
Kalininaul;368157
Kalinovka;368872
Kandauraul;368044
Karabagly;368886
Karabudahkent;368530
Karadah;368345
Karagas;368856
Karakyure;368753
Karamahi;368211
