Brunnstadt;83362;08681
Brunnthal;63925;09372
Brunnthal;85649;08102
Brunow;16259;033451
Brunow;19372;038721
Brunsbek;22946;04107
Brunsbüttel;25541;04852
Brunsleberfeld;38154;05332
Brunsmark;23883;04542
Brunstorf;21524;04151
Brünzow;17509;038354
Bruschied;55606;06544
Brusendorf;15749;033764
Brüsewitz;19071;038874
Brüssow;17326;039742
Bruttig-Fankel;56814;02671
Brützkow;19217;038872
Bubach;56288;06766
Bubenheim;55270;06130
Bubenheim;67308;06355
Bubenreuth;91088;09131
Bubesheim;89347;08221
Buborn;67742;06382
Bubsheim;78585;07429
Buch;39517;039362
Buch;56290;06762
Buch;56357;06772
Buch;74532;07904
Buch;84172;08709
Buch;85656;08124
Buch;89290;07343
Buch a. Wald;91592;09868
Bucha;06642;034465
Bucha;07389;036484
Bucha;07751;036454
Buchbach;84428;08086
Buchbach;98743;036703
Buchberg;83371;08681
Buchbrunn;97320;09321
Buchdorf;86675;09009
Büchel;56823;02678
Büchel;99638;036375
Büchelborn;56340;06776
Bücheloh;98693;03677
Buchen;74722;06281
Büchen;21514;04155
Buchenbach;79256;07661
Büchenbach;91186;09171
Buchenberg;56130;02603
Buchenberg;87474;08378
Büchenbeuren;55491;06543
Buchenhaus;16818;033920
Buchenhof;18249;038462
Buchenhorst;18320;038324
Buchet;54608;06555
Buchfart;99438;03643
Buchhain;03253;035327
Buchheim;88637;07777
Buchhof;73569;07975
Buchhof;73577;
Buchhof;89522;
Buchhof, Gem Hardthausen;74249;07948
Buchhof, Gem Öhringen;74249;07948
Buchhofen;94533;09936
Buchholz;14547;033204
Buchholz;14823;033843
Buchholz;15345;033438
Buchholz;15518;033636
Buchholz;16928;03395
Buchholz;17209;039923
Buchholz;21244;04181
Buchholz;23911;04541
Buchholz;25712;04853
Buchholz;29690;05071
Buchholz;31710;05751
Buchholz;39579;039361
Buchholz;53567;02683
Buchholz;56379;
Buchholz;99762;03631
Buchholz, Gem Eckfeld;54531;
Buchholz, Gem Pantenburg;54531;
Buchholzbergerhof;66500;06338
Buchhorst;16928;03395
Buchhorst;21481;04153
Büchlberg;94124;08505
Buchloe;86807;08241
Buchmühle;37339;
Buchmühle;74579;07962
Buchow-Karpzow;14641;033234
Buchwäldchen;03229;035434
Buchwäldchen Ziegelei;03205;
Buckau;04895;035363
Buckau;14793;033830
Bückeburg;31675;05722
Bücken;27333;04251
Buckenhof;91054;09131
Bücknitz;14793;033830
Buckow;03205;03541
Buckow;14913;033745
Buckow;15377;033433
Buckow;15848;033675
Buckow;16230;03334
Buckow;16945;033986
Buckow b Großwudicke;14715;033873
Buckow b Nennhausen;14715;033878
Bückwitz;16845;033979
Buddenhagen;17440;03836
Büddenstedt;38372;05352
Büdelsdorf;24782;04331
Büden;39291;039224
Budenbach;55469;0671
Budenheim;55257;06139
Büdesheim;54610;06558
Büdingen;63654;06042
Büdlich;54426;06509
Bufleben;99869;03621
Bugewitz;17398;039726
Buggenhagen;17440;038374
Buggingen;79426;07631
Bugk;15859;033678
Bühl;77815;07223
Buhla;37339;036338
Buhlenberg;55767;06782
Buhlendorf;39264;039246
Bühlertal;77830;07223
Bühlertann;74424;07973
Bühlerzell;74426;07974
Bühlerzimmern;74523;0791
Bühne;38835;039421
Bühnsdorf;23845;04550
Bühren;37127;05502
Bühren;49685;04473
Buko;06869;034903
Bülkau;21782;04754
Bullay;56859;06542
Bullendorf;16928;03395
Bullenkuhlen;25355;0431
Bülow;17166;03996
Bülow;18276;03843
Bülow;19089;038488
Bülow;19217;038872
Bülstedt;27412;04288
Bülstringen;39345;039058
Bülzig;06895;034924
Bunde;26831;04953
Bünde;32257;05223
Bundenbach;55626;06544
Bundenthal;76891;06394
Bunderhee;26831;04953
Bundorf;97494;09763
Bünsche;14715;
Bünsdorf;24794;04356
Bunsoh;25767;04835
Burbach;54597;06553
Burbach;57299;02736
Bürchau;79683;07629
Bürdenbach;56593;02687
Büren;33142;02951
Burg;02979;035727
Burg;03096;035603
Burg;23769;04371
Burg;25712;04825
Burg;39288;03921
Burg;54646;06522
Burg;56843;06541
Burg Hohenzollern;72379;
Burg Stargard;17094;039603
Burgau;89331;08222
Burgberg;87545;08321
Burgbernheim;91593;09843
Burgbretzingen;74523;0791
Burgbrohl;56659;02636
Burgdorf;31303;05136
Burgdorf;38272;05347
Burgebrach;96138;09546
Bürgel;07616;036692
Burgen;54472;06534
Burgen;56332;02605
Burgerfeld;25712;
Burggen;86977;08868
Burghagen;19348;038784
Burghammer;02979;035727
Burghaslach;96152;09552
Burghaun;36151;06653
Burghausen;84489;08677
Burgheim;86666;08432
Burgholzhausen;06648;034467
Burgk;07907;036640
Burgkemnitz;06804;034955
Burgkirchen;84508;08679
Burgkunstadt;96224;09572
Burglahr;57632;02685
Burglauer;97724;09733
Burglemnitz;07356;036643
Burglengenfeld;93133;09471
Burgliebenau;06184;0345
Burgneudorf;02979;035727
Burgoberbach;91595;09805
Burgpreppach;97496;09534
Burgrieden;88483;07392
Burgsalach;91790;09147
Burgscheidungen;06636;034462
Burgschwalbach;65558;06430
Burgsdorf;06295;034773
Burgsinn;97775;09356
Burgsponheim;55595;06758
Burgstädt;09217;03724
Bürgstadt;63927;09371
Burgstall;39517;039364
Burgstall;83329;08681
Burgstein;08538;037433
Burgstetten;71576;07131
Burgthann;90559;09183
Burgwald;35099;06457
Burgwalde;37318;036083
Burgwall;16775;033080
Burgwedel;30938;05139
Burgwerben;06667;03443
Burgwindheim;96154;09551
Burgwitz;07806;036481
Burig;15537;03362
Burk;91596;09852
Burkardroth;97705;09734
Burkau;01906;035953
Burkersdorf;07422;036741
Burkersdorf;07570;036603
Burkersdorf;07819;036481
Burkersdorf, Mulde;09629;037324
Burkersroda;06647;034465
Burkhardtsdorf;09235;03721
Burkhardtsmühle;71111;
Burladingen;72393;07475
Burlage;49459;05447
Burow;17089;03965
Burow;19348;038785
Burrweiler;76835;06345
Burscheid;51399;02174
Burscheid;54673;06564
Bürstadt;68642;06206
Burtenbach;89349;08285
Burtscheid;54424;06504
Burweg;21709;04144
Burxdorf;04895;035342
Buschdorf;15328;033473
Buschhaus;38350;
Buschkuhnsdorf;06926;035389
Buschow;14715;033876
Büschow;19417;038482
Buschvitz;18528;03838
Busdorf;24866;04621
Buseck;35418;06408
Busenberg;76891;06391
Busendorf;14547;033206
Busenhausen;57612;02681
Busenwurth;25719;04857
Büsingen;78266;07734
Buskow;16816;03391
Büßholz;24398;04352
Büßleben;99198;0361
Büßleben;99198;0361
Büste;39624;039089
Büsum;25761;04834
Büsumer Deichhausen;25761;04834
Butjadingen;26969;04733
Bütow;17209;039931
Büttel;25572;04858
Büttelborn;64572;06152
Büttelkow;18230;038294
Buttelstedt;99439;036451
Buttenheim;96155;09545
Buttenwiesen;86647;08274
Bütthard;97244;09336
Buttlar;36419;036967
Büttlingen;23936;03881
Buttstädt;99628;036373
Büttstedt;37359;036075
Butzbach;35510;06033
Butzen;15913;035475
Bützer;14715;03386
Butzow;14778;033836
Butzow;17392;03971
Bützow;18246;038461
Buxheim;85114;08458
Buxheim;87740;08331
Buxtehude;21614;04161
Byhleguhre;15913;035603
Byhlen;15913;035475
Caan;56237;02601
Caaschwitz;07586;036605
Cadenberge;21781;04777
Cadolzburg;90556;09103
Cahnsdorf;15926;03544
Calau;03205;03541
Calbe;39240;039291
Calberlah;38547;05374
Calden;34379;05677
Callbach;67829;06753
Callenberg;09337;037608
Calmuth;53424;02642
Calvörde;39359;039051
Calw;75365;07051
Cambs;19067;03866
Camburg;07774;036421
Camin;19246;038843
Caminchen;15913;035475
Cammer;14822;033835
Cammin;17094;039603
Cammin;18195;038209
Campow;19217;038875
Capelle;35043;
Capelle;35043;
Cappel;27632;04741
Cappeln;49692;04478
Caputh;14548;033209
Carlow;19217;038873
Carlsberg;67316;06356
Carlsfeld;08325;037752
Carmzow;17291;039854
Carolinenhof;17219;039928
Carpin;17237;039821
Carzig;15326;033602
Casekirchen;06618;036694
Casekow;16306;033331
Casel;03229;035602
Castell;97355;09325
Castrop-Rauxel;44575;02305
Castrop-Rauxel;44577;02305
Castrop-Rauxel;44579;02305
Castrop-Rauxel;44581;02305
Cattenstedt;38889;03944
Catterfeld;99887;036253
Cavertitz;04758;034363
Celle;29221;05141
Celle;29223;05141
Celle;29225;05141
Celle;29227;05141
Celle;29229;05141
Cham;93413;09971
Chamerau;93466;09944
Charlottenberg;56379;06439
Charlottenfelde;23992;038429
Charlottenthal;18292;038457
Chemnitz;09111;0371
Chemnitz;09112;0371
Chemnitz;09113;0371
Chemnitz;09114;0371
Chemnitz;09116;0371
Chemnitz;09117;0371
Chemnitz;09119;0371
Chemnitz;09120;0371
Chemnitz;09122;0371
Chemnitz;09123;0371
Chemnitz;09125;0371
Chemnitz;09126;0371
Chemnitz;09127;0371
Chemnitz;09128;0371
Chemnitz;09130;0371
Chemnitz;09131;0371
Chieming;83339;08664
Chiemsee;83256;08054
Chörau;06386;034909
Choren;04720;034325
Chorin;16230;033366
Christdorf;16909;033965
Christes;98547;036844
Christiansholm;24799;04339
Christianslust;25693;04853
Christinendorf;15806;033731
Christinenfeld;23948;038825
Christinenthal;25593;04892
Christophruhe;89522;
Chursdorf;07907;036648
Chursdorf;09322;037381
Clausdorf;18233;038294
Clausdorf;18239;038294
Clausen;66978;06333
Claußnitz;09236;037202
Clausthal-Zellerfeld;38678;05323
Cleebronn;74389;07135
Clenze;29459;05844
Clingen;99718;03636
Cloppenburg;49661;04471
Clöswitz;07407;036743
Cobbel;39517;03935
Cobbelsdorf;06869;034923
Coburg;96450;09561
Cochem;56812;02671
Cochstedt;06449;039267
Coesfeld;48653;02541
Cölbe;35091;06421
Cölbe;35091;06421
Colbitz;39326;039207
Colditz;04680;034381
Collenberg;97903;09376
Collmen;04680;034381
Colmberg;91598;09803
Colmnitz;01612;035265
Colmnitz;01738;035202
Colnrade;27243;04434
Cölpin;17094;03966
Commichau;04680;034381
Conow;17258;039831
Contwig;66497;06332
Coppenbrügge;31863;05156
Coppengrave;31091;05185
Cörmigk;06408;034976
Cornberg;36219;05650
Cosa;06369;034978
Coschen;15898;033657
Cösitz;06369;034978
Cospeda;07751;036425
Cospeda;07751;036425
Cossebaude;01462;0351
Cossebaude;01462;0351
Cossengrün;07985;036621
Coswig;01640;03523
Coswig;06869;034903
Cöthen;16259;033458
Cottbus;03042;0355
Cottbus;03044;0355
Cottbus;03046;0355
Cottbus;03048;0355
Cottbus;03050;0355
Cottbus;03051;0355
Cottbus;03052;0355
Cottbus;03053;0355
Cottbus;03054;0355
Cottbus;03055;0355
Cottendorf;99326;03629
Crailsheim;74564;07951
Cramberg;65558;06439
Cramme;38312;05341
Cramonshagen;19071;038871
Craupe;03205;035435
Crawinkel;99330;03624
Creglingen;97993;07933
Cremlingen;38162;05306
Creußen;95473;09270
Creuzburg;99831;036926
Criewen;16306;033331
Crimla;07557;036603
Crimmitschau;08451;03762
Crinitz;03246;035324
Crinitzberg;08147;037602
Crispendorf;07924;03663
Crivitz;19089;03863
Cröchern;39517;039364
Crock;98673;03686
Crölpa-Löbschütz;06628;034466
Cronenberg;67744;06382
Crossen;07613;036693
Crostau;02681;03592
Crösten;07318;03671
Crostwitz;01920;035796
Crottendorf;09474;037344
Crussow;16278;033338
Cumlosen;19322;038794
Cunewalde;02733;035877
Cunnersdorf;01728;0351
Cursdorf;98744;036705
Cuxhaven;27472;04721
Cuxhaven;27474;04721
Cuxhaven;27476;04721
Cuxhaven;27478;04721
Czorneboh;02733;
Daaden;57567;02743
Daasdorf a Berge;99428;03643
Daasdorf b Buttelstedt;99439;036451
Dabel;19406;038485
Dabendorf;15806;03377
Dabergotz;16818;033920
Daberkow;17129;039991
Dabrun;06888;03491
Dachau;85221;08131
Dachrieden;99974;036023
Dachsbach;91462;09163
Dachsberg;79875;07672
Dachsbergau;84371;
Dachsborn;56340;06776
Dachsenhausen;56340;06776
Dachshof;75385;
Dachwig;99100;036206
Dackenheim;67273;06353
Dackscheid;54619;
Dackscheid;54649;06554
Dadow;19294;038755
Dagebüll;25899;04667
Dägeling;25578;04821
Dahlem;21368;05851
Dahlem;53949;02447
Dahlem;54636;06562
Dahlen;04774;034361
Dahlen;14793;033833
Dahlen;39579;03931
Dahlenburg;21368;05851
Dahlenwarsleben;39326;039202
Dahlewitz;15827;033708
Dahlhausen;16928;033984
Dahlheim;56348;06771
Dahlum;38170;05332
Dahlwitz-Hoppegarten;15366;03342
Dahme;15936;035451
Dahme;23747;04364
Dahmen;17166;039933
Dahmker;22946;04154
Dahmsdorf;15864;033679
Dahn;66994;06391
Dahnen;54689;06550
Dahnsdorf;14806;033843
Dähre;29413;039031
Daisendorf;88718;07532
Daiting;86653;09091
Dalberg;55595;06706
Dalberg-Wendelstorf;19071;038871
Daldorf;24635;04328
Daleiden;54689;06550
Dalheim;55278;06249
Dalichow;14913;033743
Dalkendorf;17166;039978
Dalldorf;21483;04155
Dallgow;14624;03322
Dalliendorf;23996;038424
Dallmin;19357;038783
Dambach;55765;06782
Dambeck;19357;038783
Dambeck;23996;038424
Dambeck;29416;039035
Damelang;14822;033844
Dämelow;19417;038484
Damendorf;24361;04353
Damerow;17121;
Damerow;17309;039747
Damerow;39539;039387
Damflos;54413;06503
Damlos;23738;04363
Damm;18196;038208
Damm;19374;03871
Dammbach;63874;06092
Damme;14715;033878
Damme;17291;039857
Damme;49401;05491
Dammendorf;15299;033655
Dammereez;19273;038848
Dammersbach;94526;0991
Dammeshof;36326;06692
Dammesmühle;36326;06692
Dammfleth;25554;04823
Dammsfeld;25776;
Dammühle;56472;02661
Damnatz;29472;05865
Damp;24351;04352
Damscheid;55432;06744
Damsdorf;14797;03382
Damsdorf;23824;04323
Damshagen;23948;038825
Danewitz;16321;03337
Dangelsdorf;14828;033847
Dänischenhagen;24229;04349
Dankerath;53520;02696
Dankerode;06493;039484
Dankmarshausen;99837;036922
Danna;14913;033743
Dannau;24329;04381
Danndorf;38461;05364
Danneborth;18236;038297
Dannefeld;39649;039004
Dannenberg;16259;033458
Dannenberg;29451;05861
Dannenfels;67814;06357
Dannenreich;15754;033767
Dannenwalde;16775;033085
Dannenwalde;16866;033975
Dannewerk;24867;04621
Dannhof;19348;038789
Dannigkow;39245;039200
Dannstadt-Schauernheim;67125;06231
Danstedt;38855;039458
Darchau;19273;038841
Dardesheim;38836;039422
Dargardt;19357;038797
Dargelin;17498;038356
Dargen;17419;038372
Dargow;23883;04545
Dargun;17159;039959
Darlingerode;38871;03943
Darmstadt;64283;06151
Darmstadt;64285;06151
Darmstadt;64287;06151
Darmstadt;64289;06151
Darmstadt;64291;06151
Darmstadt;64293;06151
Darmstadt;64295;06151
Darmstadt;64297;06151
Darritz;16818;033920
Darsband;18581;038301
Darscheid;54552;06592
Darsikow;16818;033924
Darstein;76848;06398
Darze;19372;038720
Dasburg;54689;06550
Dasing;86453;08205
Daskow;18320;03821
Dassel;37586;05564
Dassendorf;21521;04104
Dassow;23942;038826
Dätgen;24589;04329
Datteln;45711;02363
Dattenberg;53547;02644
Datzeroth;56589;02638
Daubach;55566;06756
Daubach;56412;02602
Daubiansmühle;53520;
Dauchingen;78083;07720
Dauer;17291;039851
Daun;54550;06592
Dausenau;56132;02603
Dautmergen;72356;07427
Dautphetal;35232;06466
Dauwelshausen;54673;06524
Daxberg;83368;08621
Daxweiler;55442;06724
Dechow;19217;038873
Dechtow;16833;033922
Deckelstein;93152;09404
Deckenpfronn;75392;07056
Dedeleben;38836;039422
Dedelow;17291;039853
Dedelstorf;29386;05832
Dedenbach;53426;02646
Dederstedt;06295;034773
Deensen;37627;05532
Deersheim;38835;039421
Deesbach;98744;036705
Deesen;56237;02626
Deetz;14550;033207
Deetz;39264;039246
Deetz;39599;039246
Deggendorf;94469;0991
Deggenhausertal;88693;07555
Deggingen;73326;07334
Dehlitz;06686;034446
Deibow;19300;038781
Deidesheim;67146;06326
Deilingen;78586;07426
Deimberg;67742;06387
Deining;83739;08025
Deining;92364;09184
Deiningen;86738;09085
Deinste;21717;04149
Deinstedt;27446;04284
Deisenhausen;86489;08282
Deisenhofen;82041;089
Deißlingen;78652;07420
Deizisau;73779;07153
Delbrück;33129;05250
Delingsdorf;22941;04532
Delitz;06246;0345
Delitzsch;04509;034202
Dellfeld;66503;06336
Dellien;19273;038841
Delligsen;31073;05187
Dellingen;57537;02682
Dellstedt;25786;04802
Delmenhorst;27749;04221
Delmenhorst;27751;04221
Delmenhorst;27753;04221
Delmenhorst;27755;04221
Delve;25788;04803
Demen;19089;038488
Demerath;54552;06573
Demern;19217;038872
Demerthin;16866;033977
Demitz-Thumitz;01877;03594
Demker;39579;039365
Demmin;17109;03998
Demnitz;15518;033636
Demsin;39307;039348
Denkendorf;73770;0711
Denkendorf;85095;08466
Denkingen;78588;07424
Denklingen;86920;08243
Denkte;38321;05337
Dennewitz;14913;033741
Dennheritz;08393;03764
Dennweiler-Frohnbach;66871;06381
Densborn;54570;06594
Densow;17268;03987
Denterhof;54597;06554
Dentlein;91599;09855
Denzlingen;79211;07666
Derben;39317;039349
Derenburg;38895;039453
Derental;37691;05273
Dergenthin;19348;038793
Dermbach;36466;036964
Dermsdorf;99625;03635
Dernau;53507;02643
Dernbach;56307;02689
Dernbach;56428;02602
Dernbach;76857;06345
Dersau;24326;04526
Derschen;57520;02743
Dersekow;17498;03834
Dersenow;19260;038848
Dersum;26906;04963
Derwitz;14550;033207
Desloch;55592;06753
Despetal;31035;05182
Dessau;06842;0340
Dessau;06844;0340
Dessau;06846;0340
Dessau;06847;0340
Dessau;06849;0340
Dessighofen;56357;06776
Dessin;19406;038488
Dessow;16845;033974
Detern;26847;04957
Detershagen;39291;03921
Detmold;32756;05231
Detmold;32758;05231
Detmold;32760;05231
Dettelbach;97337;09324
Dettenhausen;72135;07157
Dettenheim;76706;07247
Dettighofen;79802;07742
Dettingen;72581;07123
Dettingen;73265;07021
Dettingen;88451;07354
Dettmannsdorf;18334;038228
Dettum;38173;05333
Detzel Gut;39345;03904
Detzel Schloß;39345;03904
Detzem;54340;06507
Deuben;04828;03425
Deuben;06682;034443
Deudesfeld;54570;06599
Deuerling;93180;09498
Deuna;37355;036076
Deuselbach;54411;06504
Deutenried;86989;08862
Deutsch Bork;14822;033748
Deutsch Evern;21407;04131
Deutschhof;16818;033922
Deutschneudorf;09548;037368
Deutzen;04574;03433
Dexheim;55278;06133
Deyelsdorf;18513;038334
Dhronecken;54426;06504
Dichtelbach;55494;06764
Dickdamm;15859;
Dickel;49453;05445
Dickendorf;57520;02747
Dickenschied;55483;06763
Dickesbach;55758;06784
Dickte;14728;033235
Didderse;38530;05373
Diebach;91583;09868
Dieblich;56332;02607
Dieburg;64807;06071
Diebzig;06369;034979
Diedenberg;57548;
Diedersdorf;15306;03346
Diedersdorf;15831;03379
Diedorf;36452;036966
Diedorf;86420;08238
Diedorf;99988;036024
Diedrichshagen;17498;03834
Diedrichshagen;23936;038822
Diefenbach;54538;06574
Diekhof;18299;038455
Diekholzen;31199;05121
Diekhusen-Fahrstedt;25709;04851
Dieler;56283;06747
Dielheim;69234;06222
Dielkirchen;67811;06361
Dielmissen;37633;05534
Diemelsee;34519;05633
Diemelstadt;34474;05694
Diemitz;17252;039833
Dienethal;56379;02604
Dienheim;55276;06133
Diensdorf-Radlow;15864;033677
Dienstedt-Hettstedt;99326;03629
Dienstweiler;55765;06782
Diepenau;31603;05775
Diepensee;15831;033762
Diepholz;49356;05441
Diepoldsburg;73266;07023
Diepoltstatt;83364;08662
Diera;01665;03521
Dierbach;76889;06340
Dierberg;16835;033933
Dierdorf;56269;02689
Dierfeld;54533;06572
Dierhagen;18347;038226
Dierscheid;54523;06508
Diesbar-Seußlitz;01612;035267
Diesburgerhof;54668;06523
Diesdorf;29413;03902
Dieskau;06184;0345
Diespeck;91456;09161
Dießen;86911;08807
Diestelow;19399;038736
Dietenborn;99713;036330
Dietenheim;89165;07347
Dietenhofen;90599;09824
Dieterode;37318;036082
Dietersburg;84378;08565
Dietersdorf;06536;034658
Dietersdorf;14913;033747
Dietersheim;91463;09161
Dieterskirchen;92542;09671
Dietfurt;92345;08464
Diethardt;56355;06772
Dietingen;78661;0741
Dietlas;36460;036963
Dietmannsried;87463;08374
Dietramszell;83623;08027
Dietrichingen;66484;06338
Dietrichsdorf;06888;034922
Dietzenbach;63128;06074
Dietzenrode/Vatterode;37318;036087
Dietzhausen;98530;036846
Dietzhausen;98530;036846
Dietzhölztal;35716;02774
Diez;65582;06432
Dill;55487;06763
Dillenburg;35683;02771
Dillenburg;35684;02771
Dillenburg;35685;02771
Dillenburg;35686;02771
Dillenburg;35687;02771
Dillenburg;35688;02771
Dillenburg;35689;02771
Dillenburg;35690;02771
Dillendorf;55481;06763
Dillingen;66763;06831
Dillingen;89407;09071
Dillstädt;98530;036846
Dimbach;76848;06392
Dingdorf;54614;06553
Dingelstädt;37351;036075
Dingelstedt;38838;039425
Dingen;25715;04855
Dingolfing;84130;08731
Dingolshausen;97497;09382
Dingsleben;98646;036873
Dingwatt;24891;04623
Dinkelsbühl;91550;09851
Dinkelscherben;86424;08292
Dinklage;49413;04443
Dinnies;19406;038485
Dinslaken;46535;02064
Dinslaken;46537;02064
Dinslaken;46539;02064
Dintesheim;55234;06735
Dippach;99837;036922
Dipperz;36160;06657
Dippmannsdorf;14806;033846
Dippoldiswalde;01744;03504
Dirlewang;87742;08267
Dirmstein;67246;06238
Dirrfelden;89264;
Dischingen;89561;07327
Dissen;03096;035606
Dissen;49201;05421
Ditfurt;06484;03946
Ditscheid;56729;02656
Dittelbrunn;97456;09721
Dittelsdorf;02788;035843
Dittelsheim-Heßloch;67596;06244
Dittenheim;91723;09834
Dittersdorf;07422;036741
Dittersdorf;07907;036648
Dittmannsdorf;09326;037382
Dittmannsdorf;09573;037382
Dittmannsdorf;09629;037324
Dittrichshütte;07422;036741
Dittweiler;66903;06386
Ditzingen;71254;07156
Divitz-Spoldershagen;18314;038231
Dixförda;06928;035384
Dobberkau;39606;039089
Döbbersen;19243;038853
Dobbertin;19399;0385
Dobbin;18292;038457
Dobbrun;39606;03937
Dobel;75335;07083
Dobelgraben;83329;
Döbeln;04720;03431
Doberburg;15868;033671
Doberenz;09306;03737
Döberitz;14727;03386
Doberlug-Kirchhain;03253;035322
Döbern;03159;035600
Dobernitz;01594;035268
Döbernitz;04509;034202
Doberschau;02692;03591
Doberschütz;04838;034244
Dobersdorf;24232;04303
Dobian;07389;03647
Dobitschen;04626;034495
Döblitz;06198;034607
Dobra;01561;035240
Dobra;04924;035341
Dobra Bad;01561;035240
Döbrichau;04886;035365
Döbris;06727;034441
Döbritschen;99441;036454
Dobritz;39264;039248
Döbritz;07381;03647
Dockendorf;54636;06568
Dockweiler;54552;06595
Dodenburg;54518;06508
Dodendorf;39171;0391
Dodow;19243;038852
Dogern;79804;07751
Döhlau;95182;09281
Döhlen;07330;036731
Dohma;01796;03501
Dohm-Lammersdorf;54576;06593
Dohna;01809;03529
Dohndorf;06369;034976
Dohnsen;37620;05533
Dohr;56812;02671
Dohren;21255;04182
Dohren;49770;05962
Döhren;39356;039061
Dölbau;06184;034602
Dolgelin;15306;03346
Dolgen;17258;039820
Dolgenbrodt;15754;033767
Dolgesheim;55278;06733
Dolglas;18239;038295
Dollart;26831;04959
Dolle;39517;039364
Döllen;16866;033977
Dollenchen;03238;035329
Dollern;21739;04163
Dollerup;24989;04636
Dollgen;15913;035471
Dollgow;16775;033082
Döllingen;04928;03533
Döllnitz;06184;0345
Dollnstein;91795;08422
Dollrottfeld;24392;04641
Döllstädt;99100;036206
Dombühl;91601;09868
Domersleben;39164;0391
Dömitz;19303;038758
Dommershausen;56290;02605
Dommitzsch;04880;034223
Domnitz;06420;034691
Domsdorf;03116;035602
Domsdorf;04924;035341
Domsühl;19374;038728
Donaueschingen;78166;0771
Donaustauf;93093;09403
Donauwörth;86609;0906
Dönges;36460;036963
Dönitz;38486;039008
Dönkendorf;23942;038827
Donndorf;06571;034672
Donnersdorf;97499;09528
Donsieders;66978;06333
Donzdorf;73072;07162
Dörentrup;32694;05265
Dorf Gutow;23948;038825
Dorf Mecklenburg;23972;03841
Dorf Reppenhagen;23948;038825
Dorf Wahrsow;23923;
Dorf Zechlin;16837;033923
Dorfchemnitz;09619;037320
Dorfen;84405;08081
Dorfhain;01738;035055
Dorfilm;07338;036734
Dörfles-Esbach;96487;09561
Dorfprozelten;97904;09392
Döringsdorf;37308;036082
Dormagen;41539;02133
Dormagen;41540;02133
Dormagen;41541;02133
Dormagen;41542;02133
Dormettingen;72358;07427
Dormitz;91077;09134
Dorna;06901;034927
Dörna;99976;03601
Dörnberg;56379;06439
Dornbock;06369;034979
Dornburg;07778;036427
Dornburg;39264;039242
Dornburg;65599;06436
Dorndorf;07407;036742
Dorndorf;36460;036963
Dorndorf-Steudnitz;07778;036427
Dorn-Dürkheim;67585;06733
Dörnfeld a d Ilm;99326;03629
Dornhan;72175;07455
Dornhecken;83546;08073
Dornheim;99310;03628
Dornholzhausen;56357;02604
Dörnick;24326;04526
Dörnitz;39291;039225
Dornreichenbach;04808;034262
Dornstadt;89160;07348
Dornstedt;06179;034636
Dornstetten;72280;07443
Dornswalde;15837;033704
Dornum;26553;04933
Dorotheenhof;16766;033055
Dörpen;26892;04963
Dörphof;24398;04644
Dörpling;25794;04803
Dörpstedt;24869;04627
Dörpum;25821;04671
Dörpumfeld;25821;04672
Dörrebach;55444;06724
Dörrenbach;76889;06343
Dörrmoschel;67806;06361
Dörrwalde;01983;035753
Dörscheid;56348;06774
Dörsdorf;56370;06486
Dorsel;53533;02693
Dorsheim;55452;06721
Dorst;39638;039058
Dorstadt;38312;05337
Dorsten;46282;02362
Dorsten;46284;02362
Dorsten;46286;02362
Dörth;56281;06747
Dortmund;44135;0231
Dortmund;44137;0231
Dortmund;44139;0231
Dortmund;44141;0231
Dortmund;44143;0231
Dortmund;44145;0231
Dortmund;44147;0231
Dortmund;44149;0231
Dortmund;44225;0231
Dortmund;44227;0231
Dortmund;44229;0231
Dortmund;44263;0231
Dortmund;44265;0231
Dortmund;44267;0231
Dortmund;44269;0231
Dortmund;44287;0231
Dortmund;44289;0231
Dortmund;44309;0231
Dortmund;44319;0231
Dortmund;44328;0231
Dortmund;44329;0231
Dortmund;44339;0231
Dortmund;44357;0231
Dortmund;44359;0231
Dortmund;44369;0231
Dortmund;44379;0231
Dortmund;44388;0231
Dorum;27632;04742
Dörverden;27313;04234
Dörzbach;74677;07937
Döschnitz;07429;036730
Döschwitz;06712;034425
Dösitz;01594;035268
Dößel;06198;034607
Dossenheim;69221;06221
Dossow;16909;03394
Dötlingen;27801;04433
Dotternhausen;72359;07427
Döttesfeld;56305;02684
Döttinger Höhe;53520;
Drachhausen;03185;035609
Drachselsried;94256;09945
Drackendorf;07751;03641
Drackendorf;07751;03641
Drackenstedt;39365;039293
Drackenstein;73345;07335
Drage;21423;04177
Drage;25582;04893
Drage;25878;04881
Dragensdorf;07907;036648
Dragun;19205;038871
Drahendorf;15848;033672
Drahnsdorf;15938;035453
Drakenburg;31623;05024
Drangstedt;27624;04704
Dranse;16909;033966
Dransfeld;37127;05502
Dranske;18556;038391
Drantum;49685;04473
Draschwitz;04668;034386
Draschwitz;06712;034424
Drasdo;04938;035365
Dreba;07806;036484
Drebach;09430;037341
Drebber;49457;05445
Drebkau;03116;035602
Drebsdorf;06528;034656
Drechow;18465;038320
Dreeker Fladder;49457;05445
Drees;53520;02691
Dreetz;16845;033970
Dreetz;18249;038450
Drefahl;19372;038721
Dreggers;23845;04550
Drehfeld;09629;037324
Drehnow;03185;035601
Drei Annen Hohne;38875;039455
Dreieich;63303;06103
Dreifaltigkeitsberg, Gem Weng;84164;08733
